7.498942093324557912e-03 4.344113174505555897e+00
8.659643233600654300e-03 4.295806738661895885e+00
1.000000000000000021e-02 4.291428173428896820e+00
1.154781984689458134e-02 4.293082867576476502e+00
1.333521432163324062e-02 4.292657780359260933e+00
1.539926526059491943e-02 4.318165825055953810e+00
1.778279410038922925e-02 4.237765355546984303e+00
2.053525026457145991e-02 4.252531556191526896e+00
2.371373705661655382e-02 4.288212583437736036e+00
2.738419634264361441e-02 4.284665505862410129e+00
3.162277660168379134e-02 4.243328851807830482e+00
3.651741272548376938e-02 4.195316145272025565e+00
4.216965034285822395e-02 4.169063486326348489e+00
4.869675251658631132e-02 4.105478972879518906e+00
5.623413251903491145e-02 4.022586602737914241e+00
6.493816315762113156e-02 3.988277299489039862e+00
7.498942093324557912e-02 3.845997304554710006e+00
8.659643233600652912e-02 3.925390319724708643e+00
1.000000000000000056e-01 3.746465707689572877e+00
1.154781984689458169e-01 3.659094179513365575e+00
1.333521432163324028e-01 3.484451370802303050e+00
1.539926526059491874e-01 3.511884613451765613e+00
1.778279410038922925e-01 3.423530935599905067e+00
2.053525026457146130e-01 3.321269535079452329e+00
2.371373705661655173e-01 3.329888779444194924e+00
2.738419634264361302e-01 3.306273293029005522e+00
3.162277660168379412e-01 3.268481600629463024e+00
3.651741272548377215e-01 3.255228209960594921e+00
4.216965034285822256e-01 3.183003477412502225e+00
4.869675251658631132e-01 3.174327516758015388e+00
5.623413251903490728e-01 3.052919686226783114e+00
6.493816315762113156e-01 2.964084702473645638e+00
7.498942093324558744e-01 3.053483577934382964e+00
8.659643233600653467e-01 3.094342755363931996e+00
1.000000000000000000e+00 3.061995852327276335e+00
1.154781984689458252e+00 2.931803072724878945e+00
1.333521432163323972e+00 3.053988951179001266e+00
1.539926526059492096e+00 3.118602854247541245e+00
1.778279410038922759e+00 3.160356530630469063e+00
2.053525026457146296e+00 3.231519820380164276e+00
2.371373705661655062e+00 3.352878313249752829e+00
2.738419634264361413e+00 3.686094634177745633e+00
3.162277660168379523e+00 3.753228753668098605e+00
3.651741272548377104e+00 3.873637802439983790e+00
4.216965034285822256e+00 4.112069598386806746e+00
4.869675251658630799e+00 4.304634327503739755e+00
5.623413251903491172e+00 4.606153787485958162e+00
6.493816315762113156e+00 4.829040410647105652e+00
7.498942093324558300e+00 5.048202943880581550e+00
8.659643233600654355e+00 5.181255726003484163e+00
1.000000000000000000e+01 5.449490104599340690e+00
1.154781984689458163e+01 5.586681723905148722e+00
1.333521432163323972e+01 5.741512444646297730e+00
1.539926526059491962e+01 5.873040995543227893e+00
1.778279410038922848e+01 5.989215646043726693e+00
2.053525026457145941e+01 6.129099715967210038e+00
2.371373705661655151e+01 6.193716800820757484e+00
2.738419634264361235e+01 6.291645807063050100e+00
3.162277660168379256e+01 6.422720111490241024e+00
3.651741272548377282e+01 6.495423818317678233e+00
4.216965034285822611e+01 6.568129384774266555e+00
4.869675251658630799e+01 6.631249898516651697e+00
5.623413251903490817e+01 6.762285391159651660e+00
6.493816315762113334e+01 6.778833671928696347e+00
7.498942093324558300e+01 6.908544609562081718e+00
8.659643233600652934e+01 6.881157651025125332e+00
1.000000000000000000e+02 6.935262154711028693e+00
1.154781984689458199e+02 7.071300385263448618e+00
1.333521432163323936e+02 7.066679307695181933e+00
