7.498942093324557912e-03 6.016828834618493937e-01
8.659643233600654300e-03 6.017527400145828986e-01
1.000000000000000021e-02 6.018333836910036982e-01
1.154781984689458134e-02 6.019264754796094241e-01
1.333521432163324062e-02 6.020339304681445736e-01
1.539926526059491943e-02 6.021579561201012565e-01
1.778279410038922925e-02 6.023010960940317071e-01
2.053525026457145991e-02 6.024662803196294547e-01
2.371373705661655382e-02 6.026568820978619456e-01
2.738419634264361441e-02 6.028767830298124020e-01
3.162277660168379134e-02 6.031304465869088416e-01
3.651741272548376938e-02 6.034230010930555776e-01
4.216965034285822395e-02 6.037603327648339846e-01
4.869675251658631132e-02 6.041491892000221409e-01
5.623413251903491145e-02 6.045972932414444001e-01
6.493816315762113156e-02 6.051134663558089821e-01
7.498942093324557912e-02 6.057077593753836808e-01
8.659643233600652912e-02 6.063915863743124524e-01
1.000000000000000056e-01 6.071778541548517039e-01
1.154781984689458169e-01 6.080810746179575732e-01
1.333521432163324028e-01 6.091174391078005845e-01
1.539926526059491874e-01 6.103048209357039289e-01
1.778279410038922925e-01 6.116626519586936261e-01
2.053525026457146130e-01 6.132115868791981894e-01
2.371373705661655173e-01 6.149728176338512542e-01
2.738419634264361302e-01 6.169668180185740036e-01
3.162277660168379412e-01 6.192111659703015691e-01
3.651741272548377215e-01 6.217168749935534366e-01
4.216965034285822256e-01 6.244823119961582236e-01
4.869675251658631132e-01 6.274831926548718464e-01
5.623413251903490728e-01 6.306561668227842476e-01
6.493816315762113156e-01 6.338718577688596811e-01
7.498942093324558744e-01 6.368904164261892653e-01
8.659643233600653467e-01 6.392878490463782537e-01
1.000000000000000000e+00 6.403331051908860427e-01
1.154781984689458252e+00 6.387817473621287823e-01
1.333521432163323972e+00 6.325287711265601409e-01
1.539926526059492096e+00 6.180318747665555223e-01
1.778279410038922759e+00 5.894199736931243772e-01
2.053525026457146296e+00 5.375698795635499572e-01
2.371373705661655062e+00 4.522509478904168656e-01
2.738419634264361413e+00 3.426174925438869590e-01
3.162277660168379523e+00 2.638560480295231714e-01
3.651741272548377104e+00 2.252202668959525644e-01
4.216965034285822256e+00 2.035655750084645610e-01
4.869675251658630799e+00 1.934363784853591894e-01
5.623413251903491172e+00 1.926220844398938981e-01
6.493816315762113156e+00 1.985015473817477172e-01
7.498942093324558300e+00 2.080700039440126770e-01
8.659643233600654355e+00 2.182361656684049522e-01
1.000000000000000000e+01 2.260231427129242021e-01
1.154781984689458163e+01 2.289555839050028130e-01
1.333521432163323972e+01 2.260133449495910496e-01
1.539926526059491962e+01 2.185758370164926079e-01
1.778279410038922848e+01 2.097891735715438633e-01
2.053525026457145941e+01 2.023749584261039514e-01
2.371373705661655151e+01 1.972357165160910919e-01
2.738419634264361235e+01 1.938784829055116843e-01
3.162277660168379256e+01 1.918448415996268086e-01
3.651741272548377282e+01 1.916912608664331774e-01
4.216965034285822611e+01 1.937831373221104714e-01
4.869675251658630799e+01 1.974303970641847761e-01
5.623413251903490817e+01 2.015053822512924420e-01
6.493816315762113334e+01 2.048357683764758796e-01
7.498942093324558300e+01 2.061035335820911030e-01
8.659643233600652934e+01 2.035689852803414801e-01
1.000000000000000000e+02 1.944775975651494015e-01
1.154781984689458199e+02 1.728329619424632813e-01
1.333521432163323936e+02 1.262658672483855382e-01
