7.498942093324557912e-03 8.609786791676296014e-01
8.659643233600654300e-03 8.609821305346617715e-01
1.000000000000000021e-02 8.609860980182335588e-01
1.154781984689458134e-02 8.609906557097879443e-01
1.333521432163324062e-02 8.609958873676549773e-01
1.539926526059491943e-02 8.610018873827371966e-01
1.778279410038922925e-02 8.610087617508763724e-01
2.053525026457145991e-02 8.610166290172488468e-01
2.371373705661655382e-02 8.610256211404252458e-01
2.738419634264361441e-02 8.610358841993213108e-01
3.162277660168379134e-02 8.610475788502870431e-01
3.651741272548376938e-02 8.610608804743672406e-01
4.216965034285822395e-02 8.610759790724504814e-01
4.869675251658631132e-02 8.610930791637169124e-01
5.623413251903491145e-02 8.611124001089379698e-01
6.493816315762113156e-02 8.611341767058309227e-01
7.498942093324557912e-02 8.611586585782858849e-01
8.659643233600652912e-02 8.611861083051199905e-01
1.000000000000000056e-01 8.612168087734405342e-01
1.154781984689458169e-01 8.612510982115429981e-01
1.333521432163324028e-01 8.612894131699261324e-01
1.539926526059491874e-01 8.613323422944453300e-01
1.778279410038922925e-01 8.613807641926854997e-01
2.053525026457146130e-01 8.614359899454817615e-01
2.371373705661655173e-01 8.614999112274384085e-01
2.738419634264361302e-01 8.615750907105365064e-01
3.162277660168379412e-01 8.616651491159706966e-01
3.651741272548377215e-01 8.617750137646326136e-01
4.216965034285822256e-01 8.619106525186642775e-01
4.869675251658631132e-01 8.620787097128173038e-01
5.623413251903490728e-01 8.622890423695612760e-01
6.493816315762113156e-01 8.625532394282248161e-01
7.498942093324558744e-01 8.628787089377034647e-01
8.659643233600653467e-01 8.632387024556389399e-01
1.000000000000000000e+00 8.635625094555990922e-01
1.154781984689458252e+00 8.637371108251822305e-01
1.333521432163323972e+00 8.635815391124600504e-01
1.539926526059492096e+00 8.628826107943521340e-01
1.778279410038922759e+00 8.613081079009538010e-01
2.053525026457146296e+00 8.581396363053852561e-01
2.371373705661655062e+00 8.535097917923426536e-01
2.738419634264361413e+00 8.500231243903192402e-01
3.162277660168379523e+00 8.490249610049070972e-01
3.651741272548377104e+00 8.501107084670751490e-01
4.216965034285822256e+00 8.526911372094322372e-01
4.869675251658630799e+00 8.535664589620545195e-01
5.623413251903491172e+00 8.491748920614785590e-01
6.493816315762113156e+00 8.424736563014497692e-01
7.498942093324558300e+00 8.407232729363433021e-01
8.659643233600654355e+00 8.395200511419494971e-01
1.000000000000000000e+01 8.388065843488717865e-01
1.154781984689458163e+01 8.383676642078019547e-01
1.333521432163323972e+01 8.354829158447119042e-01
1.539926526059491962e+01 8.259900049647616038e-01
1.778279410038922848e+01 8.096767733320030525e-01
2.053525026457145941e+01 7.821462715313920455e-01
2.371373705661655151e+01 7.481147989420547928e-01
2.738419634264361235e+01 7.243669149493239257e-01
3.162277660168379256e+01 7.137525595386570165e-01
3.651741272548377282e+01 7.131486884555212624e-01
4.216965034285822611e+01 7.169542502693807551e-01
4.869675251658630799e+01 7.193474388487433036e-01
5.623413251903490817e+01 7.187354944188122374e-01
6.493816315762113334e+01 7.164659098206715981e-01
7.498942093324558300e+01 7.105191449881435029e-01
8.659643233600652934e+01 7.004168383919885388e-01
1.000000000000000000e+02 6.889667975674268474e-01
1.154781984689458199e+02 6.772604558447603562e-01
1.333521432163323936e+02 6.762372637048280621e-01
