7.498942093324557912e-03 5.776564767562296643e-01
8.659643233600654300e-03 5.490391088005872611e-01
1.000000000000000021e-02 5.403139122708630060e-01
1.154781984689458134e-02 5.321109828027400512e-01
1.333521432163324062e-02 5.381053266410168456e-01
1.539926526059491943e-02 5.441975510564742713e-01
1.778279410038922925e-02 5.134898220066212993e-01
2.053525026457145991e-02 4.927514700005538595e-01
2.371373705661655382e-02 4.613498886288663892e-01
2.738419634264361441e-02 5.159478051294233980e-01
3.162277660168379134e-02 4.459733394448240906e-01
3.651741272548376938e-02 4.858252478354709303e-01
4.216965034285822395e-02 4.640020473393814959e-01
4.869675251658631132e-02 4.544827963179737251e-01
5.623413251903491145e-02 4.522250548523802371e-01
6.493816315762113156e-02 4.359814196702827549e-01
7.498942093324557912e-02 4.744411232390557953e-01
8.659643233600652912e-02 5.348496959137268858e-01
1.000000000000000056e-01 6.057054648285481457e-01
1.154781984689458169e-01 6.378225627077079851e-01
1.333521432163324028e-01 6.214825383158090188e-01
1.539926526059491874e-01 6.289911305155222454e-01
1.778279410038922925e-01 5.955231192799657070e-01
2.053525026457146130e-01 6.136904307779845746e-01
2.371373705661655173e-01 6.448439554050751088e-01
2.738419634264361302e-01 6.251906236599590327e-01
3.162277660168379412e-01 5.947490952033773759e-01
3.651741272548377215e-01 6.164963912963814519e-01
4.216965034285822256e-01 5.034900450013799489e-01
4.869675251658631132e-01 4.957850930325732319e-01
5.623413251903490728e-01 5.008503645532128568e-01
6.493816315762113156e-01 4.244799851189556827e-01
7.498942093324558744e-01 4.881505430982412963e-01
8.659643233600653467e-01 3.908277645455655036e-01
1.000000000000000000e+00 3.642447226679006445e-01
1.154781984689458252e+00 2.882482235624218569e-01
1.333521432163323972e+00 2.930947693656517083e-01
1.539926526059492096e+00 2.959028870632007813e-01
1.778279410038922759e+00 3.557407514343088328e-01
2.053525026457146296e+00 3.484635722255104429e-01
2.371373705661655062e+00 4.712597629484032158e-01
2.738419634264361413e+00 5.126916880833551904e-01
3.162277660168379523e+00 5.965577066959542041e-01
3.651741272548377104e+00 6.362624886747161312e-01
4.216965034285822256e+00 6.695360536020615871e-01
4.869675251658630799e+00 5.917516467118191237e-01
5.623413251903491172e+00 6.705663359198628104e-01
6.493816315762113156e+00 7.571460487179856313e-01
7.498942093324558300e+00 5.869085950297742160e-01
8.659643233600654355e+00 7.008863093208212991e-01
1.000000000000000000e+01 8.305937639585803112e-01
1.154781984689458163e+01 9.773535895086346015e-01
1.333521432163323972e+01 1.098390230361345754e+00
1.539926526059491962e+01 1.080661578546422641e+00
1.778279410038922848e+01 9.695637687340650235e-01
2.053525026457145941e+01 8.483287887443464736e-01
2.371373705661655151e+01 8.184413677630576478e-01
2.738419634264361235e+01 1.029119628124045782e+00
3.162277660168379256e+01 1.167964937025917749e+00
3.651741272548377282e+01 1.422890327587763792e+00
4.216965034285822611e+01 1.725383804055374171e+00
4.869675251658630799e+01 1.983801214119153666e+00
5.623413251903490817e+01 1.974476600739417442e+00
6.493816315762113334e+01 2.061085328705210440e+00
7.498942093324558300e+01 2.131724790499104571e+00
8.659643233600652934e+01 2.189600306070051072e+00
1.000000000000000000e+02 2.216294754284394486e+00
1.154781984689458199e+02 2.126333804446290277e+00
1.333521432163323936e+02 2.166702586294218413e+00
