7.498942093324557912e-03 8.372089718180171225e-01
8.659643233600654300e-03 8.372765581685193137e-01
1.000000000000000021e-02 8.373538168156334782e-01
1.154781984689458134e-02 8.374419877451945160e-01
1.333521432163324062e-02 8.375424202932334472e-01
1.539926526059491943e-02 8.376565641996478462e-01
1.778279410038922925e-02 8.377859515156110826e-01
2.053525026457145991e-02 8.379321658027005792e-01
2.371373705661655382e-02 8.380967940137529215e-01
2.738419634264361441e-02 8.382813551736297830e-01
3.162277660168379134e-02 8.384871984724771021e-01
3.651741272548376938e-02 8.387153616589552163e-01
4.216965034285822395e-02 8.389663787309442622e-01
4.869675251658631132e-02 8.392400239832374931e-01
5.623413251903491145e-02 8.395349776941588571e-01
6.493816315762113156e-02 8.398483974461709023e-01
7.498942093324557912e-02 8.401753787627367354e-01
8.659643233600652912e-02 8.405082900546976266e-01
1.000000000000000056e-01 8.408359706000004818e-01
1.154781984689458169e-01 8.411427872806434003e-01
1.333521432163324028e-01 8.414075567724108584e-01
1.539926526059491874e-01 8.416023550211663151e-01
1.778279410038922925e-01 8.416912542963881361e-01
2.053525026457146130e-01 8.416290473183687393e-01
2.371373705661655173e-01 8.413600329441899284e-01
2.738419634264361302e-01 8.408169409258047233e-01
3.162277660168379412e-01 8.399200541281054422e-01
3.651741272548377215e-01 8.385765341264763695e-01
4.216965034285822256e-01 8.366798608745618093e-01
4.869675251658631132e-01 8.341091553066658504e-01
5.623413251903490728e-01 8.307279711095746366e-01
6.493816315762113156e-01 8.263819369318197161e-01
7.498942093324558744e-01 8.208944340651629368e-01
8.659643233600653467e-01 8.140593428315543445e-01
1.000000000000000000e+00 8.056297981409067388e-01
1.154781984689458252e+00 7.953018010982807473e-01
1.333521432163323972e+00 7.826912447261619166e-01
1.539926526059492096e+00 7.673021625851664806e-01
1.778279410038922759e+00 7.484830185083166665e-01
2.053525026457146296e+00 7.253690890276656145e-01
2.371373705661655062e+00 6.968209704501008295e-01
2.738419634264361413e+00 6.614111880465309845e-01
3.162277660168379523e+00 6.176043082104275550e-01
3.651741272548377104e+00 5.643736882288218348e-01
4.216965034285822256e+00 5.023243181885390651e-01
4.869675251658630799e+00 4.346089823587132583e-01
5.623413251903491172e+00 3.663251758764137223e-01
6.493816315762113156e+00 3.024136022172413396e-01
7.498942093324558300e+00 2.459532012650146593e-01
8.659643233600654355e+00 1.979887350745359320e-01
1.000000000000000000e+01 1.582396912892522489e-01
1.154781984689458163e+01 1.258114921588151247e-01
1.333521432163323972e+01 9.962761990219373698e-02
1.539926526059491962e+01 7.863764635739026176e-02
1.778279410038922848e+01 6.190115714164801108e-02
2.053525026457145941e+01 4.861207554116946800e-02
2.371373705661655151e+01 3.809648477897747271e-02
2.738419634264361235e+01 2.979974058508236961e-02
3.162277660168379256e+01 2.327022050468571454e-02
3.651741272548377282e+01 1.814304077462687917e-02
4.216965034285822611e+01 1.412515758488809038e-02
4.869675251658630799e+01 1.098235411710650131e-02
5.623413251903490817e+01 8.528181721450305008e-03
6.493816315762113334e+01 6.614727541904475219e-03
7.498942093324558300e+01 5.125002461039236332e-03
8.659643233600652934e+01 3.966723012080522470e-03
1.000000000000000000e+02 3.067268748531965308e-03
1.154781984689458199e+02 2.369616942868592400e-03
1.333521432163323936e+02 1.829081370192336400e-03
